"","acc","acc.RC","penG","penE","subset","comptimes"
"41",0.709278132536145,0.757196646262448,0.142421468774181,0.00637676699401081,"F1-F2-F3-F4-F5-F7-F8-F10",7.63700000000006
"42",0.677719198212973,0.713433252945352,0.136924600415403,0.00725692476269192,"F1-F2-F3-F4-F5-F6-F7-F8-F9-F10",9.4430000000001
"43",0.664244922327264,0.683212632805737,0.142837425955563,0.00874838218000222,"F1-F2-F3-F4-F5-F6-F8-F9-F10",8.08799999999997
"44",0.782886042449186,0.79482322549332,0.142414017018114,0.00710913908271366,"F1-F2-F3-F4-F5-F6-F7-F8-F9-F10",8.60799999999995
"45",0.747531206791008,0.788926406235787,0.142778759714488,0.00839059382934446,"F1-F2-F3-F4-F5-F6-F8-F9-F10",8.30700000000002
"46",0.628041754717667,0.750303693761012,0.1470225918506,0.00809574351054932,"F1-F2-F3-F4-F5-F6-F8-F9-F10",7.91500000000008
"47",0.686655828393968,0.747235742235624,0.138849095806276,0.00587307116797876,"F1-F2-F4-F5-F6-F8-F10",7.32799999999997
"48",0.662314698639538,0.731571450802789,0.140554543394842,0.00612374283939378,"F1-F2-F3-F4-F7-F8-F10",7.327
"49",0.656325439585337,0.668935080804746,0.148629994614967,0.00803242894371054,"F1-F3-F6-F7-F8-F9-F11",8.00700000000006
"50",0.704781554430656,0.820412176118531,0.141100850029618,0.0075834584436658,"F1-F2-F4-F5-F7-F8-F9-F10",7.31200000000001
"51",0.691590572998354,0.730616906332901,0.140864139187958,0.00768184622406214,"F1-F3-F4-F5-F7-F8-F9-F10",8.976
"52",0.653224955164324,0.72836716702198,0.137491568090497,0.00637520839986999,"F1-F2-F3-F4-F5-F6-F7-F8-F9",6.873
"53",0.772805962923446,0.824039126873532,0.135114493520147,0.00633542948557172,"F1-F2-F3-F4-F5-F6-F8-F9-F10",7.244
"54",0.709243826253936,0.771912808860623,0.140204475717667,0.0064358029647786,"F1-F2-F4-F5-F6-F8-F9-F10",7.327
"55",0.687300378602154,0.697398406586879,0.149330291536123,0.00864097112936369,"F1-F2-F3-F4-F5-F7-F8-F9-F10",8.624
"56",0.693632793703808,0.767700606679285,0.142085256945743,0.0053374085740603,"F1-F2-F3-F4-F5-F6-F8-F9",7.691
"57",0.639745772637259,0.656637738738077,0.146048348234994,0.00652567923854903,"F1-F2-F3-F4-F5-F6-F8-F9-F10",8.80799999999999
"58",0.693533679317663,0.744027826905218,0.143089602217209,0.00775416883864678,"F1-F2-F3-F4-F5-F6-F9-F10",7.453
"59",0.632688484857581,0.724631795398452,0.13781340023708,0.00634904664056164,"F1-F3-F4-F5-F6-F8-F9-F10",7.80200000000001
"60",0.64760353370506,0.73152389922612,0.146475432339627,0.0074575283513588,"F1-F2-F3-F4-F5-F7-F9-F10",7.39500000000001
"61",0.732678210750864,0.834821921562123,0.137676980544895,0.00537475420907514,"F1-F2-F3-F4-F5-F6-F8-F9-F10",8.61399999999998
"62",0.710726359714803,0.774729332627125,0.146108809293366,0.00874135436008019,"F1-F2-F3-F4-F5-F6-F9-F10",7.292
"63",0.720882315425797,0.748086402516242,0.139815494269203,0.00534409350734852,"F1-F3-F4-F5-F7-F8-F9",7.52100000000002
"64",0.712873221987627,0.870204808586282,0.139007994797946,0.00504945149663552,"F1-F2-F3-F4-F5-F6-F7-F8",7.81800000000001
"65",0.770228584406957,0.791939487247249,0.144429087805444,0.00638299238293648,"F1-F2-F4-F6-F7-F9",6.91900000000001
"66",0.742051004869651,0.758656893427896,0.147607310019751,0.00756285236226869,"F1-F2-F3-F4-F7-F8",7.38199999999998
"67",0.766938758017844,0.82998243990696,0.14284832206868,0.00576767185835819,"F1-F2-F4-F5-F7-F8-F9-F10",7.542
"68",0.674062440106558,0.763913374723173,0.136430286272267,0.00623506703544043,"F1-F2-F4-F5-F6-F7-F8-F9-F10",9.00200000000001
"69",0.734783452320189,0.794276813476141,0.139276593725125,0.00662164326872795,"F1-F2-F3-F4-F5-F6-F7-F8-F9-F10",9.48599999999999
"70",0.699715296326603,0.773562871253117,0.143749234145001,0.00661444987438311,"F1-F2-F3-F4-F5-F6-F8-F9",7.61700000000002
"71",0.705974290979245,0.693333360759698,0.143861042201254,0.0054894086366911,"F1-F2-F3-F4-F7-F8-F9",7.601
"72",0.693875988834055,0.76752696437783,0.140707589014004,0.00438066593416543,"F1-F2-F3-F4-F5-F6-F8-F9-F10",8.76499999999999
"73",0.78164830502513,0.814752690780929,0.141335228504285,0.00625881573898815,"F1-F2-F4-F5-F6-F9-F10",7.01600000000002
"74",0.640892398291952,0.813560892746834,0.142637895971409,0.00661785524250628,"F1-F2-F3-F4-F5-F6-F8-F9-F10-F11",9.97800000000001
"75",0.672460074970822,0.798916516757502,0.134530344691156,0.00717150736042722,"F1-F4-F5-F6-F8-F9-F10",7.238
"76",0.737175565845731,0.79650233867241,0.140209772758033,0.00643906808465606,"F1-F2-F4-F5-F6-F7-F8-F9-F10-F11",9.59800000000001
"77",0.71362364673829,0.812098604086482,0.144246071997541,0.00692759909231592,"F1-F3-F4-F5-F6-F8-F9",7.26600000000002
"78",0.595931747611881,0.734271718254118,0.139904367458769,0.00529856856973746,"F1-F2-F3-F4-F5-F6-F8-F9",7.76299999999998
"79",0.71179419049526,0.734783331641606,0.144484619765304,0.00754958818899344,"F1-F2-F3-F4-F6-F7-F8-F9",7.94099999999997
"80",0.624450267981883,0.752860827655359,0.142881580332744,0.00635596281393757,"F1-F2-F3-F4-F6-F8-F10",6.863
"81",0.713525616282652,0.772921113123371,0.1404785290875,0.00633554323773323,"F1-F3-F4-F5-F6-F8-F10",7.28400000000005
"82",0.700004935389812,0.776057141629212,0.145805661914996,0.00877089569099913,"F1-F3-F4-F5-F6-F8-F9",6.90100000000001
"83",0.772689926458129,0.841070073715059,0.139495751794724,0.00625283653963528,"F1-F2-F3-F4-F5-F6-F8-F9-F10",8.28700000000003
"84",0.716203437811216,0.784863255020851,0.144888180230338,0.00741108095011158,"F1-F2-F3-F4-F7-F8-F9",6.72500000000002
"85",0.692037048026933,0.788343003995458,0.140754157041366,0.00836089214096532,"F1-F2-F3-F4-F5-F7-F8-F9",7.517
"86",0.706796856450815,0.705317667825134,0.147202258703685,0.00767016951269856,"F1-F2-F3-F4-F5-F7-F9",7.02699999999999
"87",0.697956563030309,0.758822269286365,0.13506280615552,0.00486141605838871,"F1-F2-F3-F4-F5-F6-F8-F9-F10",8.09199999999998
"88",0.703795743528518,0.740761211529067,0.139277906416324,0.00706550426973608,"F1-F2-F3-F4-F6-F7-F8-F9",8.322
"89",0.690568975630296,0.787886668250051,0.139046806821667,0.00497162927049763,"F1-F2-F3-F4-F5-F6-F8-F9",7.2360000000001
"90",0.737022363821792,0.764029489091013,0.145999526839306,0.0077734192117074,"F1-F2-F3-F4-F6-F7-F8-F9",7.654
"91",0.629643024585664,0.706421818509214,0.139193607026718,0.00792037105893812,"F1-F3-F4-F5-F7-F8-F9-F10",7.59199999999998
"92",0.66091058073138,0.693585807936634,0.143011916191548,0.00521998036687407,"F1-F2-F3-F4-F6-F8-F10",7.04099999999994
"93",0.645296713980905,0.775386334449096,0.141250109273437,0.00623550092260014,"F1-F2-F3-F4-F5-F6-F8-F9-F10",8.67700000000002
"94",0.758656345650296,0.806413662299457,0.143949965530246,0.00616388656567541,"F1-F3-F4-F5-F6-F7-F8-F9",7.45900000000006
"95",0.645910412918102,0.695103993670338,0.149107140010746,0.00931847864951742,"F1-F2-F3-F4-F5-F6-F7-F8-F9-F10",9.89800000000002
"96",0.717134584473928,0.743588362901497,0.145080338915674,0.00847720626930217,"F1-F2-F4-F5-F7-F8-F9",6.73099999999999
"97",0.72853712888335,0.793993682108517,0.135752605673102,0.00562770695086596,"F1-F2-F4-F5-F6-F8-F9",7.33600000000001
"98",0.72984015301008,0.780812935258688,0.143759728193733,0.00662123408350441,"F1-F2-F3-F4-F5-F6-F7-F9-F10",8.97000000000003
"99",0.641293136447899,0.716112523782069,0.135713901565529,0.00603450969131614,"F1-F3-F4-F5-F6-F7-F8-F9-F10",8.31999999999994
"100",0.650321548440809,0.808426327296574,0.140832148659994,0.00546748811729508,"F1-F2-F3-F4-F5-F6-F8-F9-F10",8
"101",0.727316343585043,0.748557121920589,0.143849192749874,0.010354119153458,"F1-F2-F3-F4-F5-F6-F7-F8-F9-F10",9.776
"102",0.725887887293877,0.780642249808211,0.14221876425597,0.00709959972291313,"F1-F2-F3-F4-F6-F7-F8-F9-F10",7.064
"103",0.780241877189636,0.796103118515805,0.137740152810961,0.00745806612032541,"F1-F3-F4-F5-F6-F7-F8-F9-F10",7.227
"104",0.61708198430815,0.692395958276609,0.143394562288693,0.00702649494988773,"F1-F2-F3-F4-F5-F6-F8-F9-F10",7.712
"105",0.595613628305883,0.630362464130949,0.137411664763016,0.0074582902428356,"F1-F2-F4-F5-F6-F7-F8-F10",8.029
"106",0.698197729189799,0.764078021678614,0.143365057946049,0.00673990586496971,"F1-F2-F3-F4-F5-F7-F8-F9-F10-F11",9.619
"107",0.639947953978784,0.697936919658746,0.142791225055506,0.00632898079512265,"F1-F3-F4-F5-F6-F8-F9-F10",7.565
"108",0.719256482409231,0.764753877150558,0.14239898752273,0.00773932076887248,"F1-F3-F4-F6-F8-F9-F10",6.931
"109",0.718858863781925,0.837006116017412,0.141481530545943,0.00489926219620614,"F1-F2-F3-F4-F6-F8-F9",7.246
"110",0.727898603279356,0.785630949387625,0.143423001816734,0.00573828606137895,"F1-F3-F4-F5-F6-F8-F9",7.35400000000001
"111",0.706655108113756,0.782968173131792,0.138669716038212,0.00567745220572994,"F1-F3-F4-F5-F6-F7-F8-F9",8.541
"112",0.69591226872014,0.747640601477329,0.138469849035488,0.00573980010881323,"F1-F2-F3-F4-F6-F9",7.03700000000001
"113",0.731996617090865,0.826809892228421,0.144639752703395,0.00662350768398306,"F1-F4-F5-F6-F8-F9",6.756
"114",0.738370698709836,0.800598149587237,0.14048477842325,0.00539399776807144,"F1-F2-F3-F4-F5-F6-F8-F9",7.90299999999999
"115",0.666660621339331,0.748498792598389,0.142718082678276,0.00726090315599124,"F1-F2-F4-F6-F7-F8-F9-F10",7.37299999999999
"116",0.702535498050756,0.724587155692248,0.138927117136431,0.00632003797037276,"F1-F2-F3-F4-F5-F6-F9-F10",7.63800000000001
"117",0.681711872697183,0.721824799020777,0.139201200952805,0.00752896075725868,"F1-F3-F4-F5-F6-F8-F9",7.03700000000001
"118",0.677933230136882,0.734162200777113,0.14162313617842,0.00610352036072304,"F1-F2-F3-F4-F5-F7-F8",6.94600000000003
"119",0.663559204750201,0.757565180588632,0.146162524961359,0.00731846144676113,"F1-F2-F3-F4-F5-F6-F8-F9-F10",8.63899999999998
"120",0.670209463725166,0.762626298206135,0.140063444219127,0.00733502165547775,"F1-F2-F3-F4-F5-F6-F7-F8-F9-F10",8.98100000000005
"121",0.691638859638412,0.768601241227056,0.139674240197904,0.00727102122569714,"F1-F2-F3-F4-F5-F6-F7-F8-F9-F10",9.43400000000003
"122",0.700755672330501,0.723560337021725,0.140781663905715,0.00707603073760147,"F1-F3-F4-F6-F7-F8-F9-F10",8.04400000000004
"123",0.66223846325444,0.667882705493793,0.145240187493013,0.0070577975995192,"F1-F2-F3-F4-F6-F7-F8-F9",8.60899999999998
"124",0.733440908121016,0.798182214253998,0.140351849069234,0.0065487448686995,"F1-F2-F3-F4-F5-F6-F8-F9",8.74799999999999
"125",0.701968988933101,0.76412458256763,0.143322236858203,0.00617723297495351,"F1-F2-F3-F4-F5-F6-F8-F9",8.024
"126",0.767919257948838,0.775244287628576,0.145270898847706,0.00666481500856568,"F1-F2-F3-F4-F5-F7-F8-F9-F10",8.71499999999997
"127",0.702357456801808,0.707106026778372,0.137337331144923,0.00898088399656261,"F1-F3-F4-F5-F6-F8-F9-F10",8.27100000000002
"128",0.692976889330884,0.774893871783313,0.144462644579444,0.00665557793845548,"F1-F3-F4-F5-F7-F8-F9-F10",7.73200000000003
"129",0.741019017778769,0.786344040530435,0.138651353142936,0.00546242677436868,"F1-F3-F4-F5-F6-F8-F10",7.286
"130",0.684999792657977,0.712841398146025,0.144088932953751,0.00880532184152907,"F1-F2-F3-F4-F7-F8-F9",6.916
"131",0.682922490430875,0.677267205983307,0.144669788807482,0.00779315307019935,"F1-F2-F3-F4-F6-F7-F9-F10",8.05899999999997
"132",0.692565879637631,0.705637361381419,0.138950547039208,0.00673242463307519,"F1-F2-F3-F4-F5-F7-F8-F9-F10",8.34699999999998
"133",0.671984995160072,0.734848090609432,0.140879607395678,0.00678700303722232,"F1-F2-F4-F5-F7-F8-F10",7.68200000000002
"134",0.734052459571579,0.762564626502411,0.141073913216298,0.00527810565732763,"F1-F3-F4-F5-F6-F7-F8-F9",7.61999999999995
"135",0.688358902360369,0.707368492319233,0.142662445530715,0.0070100861795886,"F1-F2-F4-F5-F7-F8-F9-F10-F11",8.613
"136",0.677970043256455,0.749283373930022,0.135815407029537,0.00775910053176152,"F1-F2-F3-F4-F6-F7-F8-F10",7.37899999999996
"137",0.708428834760362,0.786667345432719,0.145216104755053,0.00846485247327535,"F1-F3-F4-F5-F6-F7-F8-F9",7.51800000000003
"138",0.689696972123288,0.731975837886366,0.142449642995349,0.00736484468224015,"F1-F2-F4-F5-F7-F8-F10",6.80799999999999
"139",0.729394708197557,0.73988190133046,0.136993615868321,0.0060810987552933,"F1-F2-F3-F4-F5-F6-F7-F8-F9-F11",9.50900000000001
"140",0.707533021951418,0.805340788848985,0.140085543951163,0.00750793266236612,"F1-F2-F4-F5-F6-F8-F9-F10",7.673
"141",0.72308206190194,0.7456471594414,0.144069975756184,0.00550589101082134,"F1-F2-F3-F4-F5-F6-F7-F8-F9-F10",9.36399999999992
"142",0.646965432367535,0.655523995105072,0.142806052811081,0.00664510523689595,"F1-F2-F4-F5-F6-F8-F9-F10",7.55799999999999
"143",0.636620557528608,0.723357611668277,0.140364690205373,0.00770075700913962,"F1-F2-F4-F5-F7-F8-F10",6.625
"144",0.731285501902629,0.825822945294708,0.141986132590935,0.00586234756573428,"F1-F2-F3-F4-F5-F7-F8-F10",8.96100000000001
"145",0.687396240803186,0.774818966356235,0.143156701760611,0.00632874518126254,"F1-F2-F4-F5-F6-F8-F9",7.75999999999999
"146",0.708647371933486,0.739493573696347,0.139543153643384,0.00711403978599662,"F1-F3-F4-F5-F6-F7-F8-F9-F10",8.40700000000004
"147",0.693366309332472,0.780687334368024,0.142652326826371,0.00766945958704744,"F1-F2-F3-F4-F5-F7-F9-F10",7.71300000000008
"148",0.678996465468973,0.745649708650522,0.13815394819106,0.00727080004180966,"F1-F3-F4-F5-F6-F7-F8",7.19099999999992
"149",0.70839646749832,0.724782560197565,0.141948591210194,0.00736624313592475,"F1-F3-F4-F5-F7-F8-F9",6.98900000000003
"150",0.64976190636852,0.691449957990473,0.140390505575627,0.00743551918924446,"F1-F2-F3-F4-F5-F6-F7-F8-F10",8.26999999999998
"151",0.682351173947306,0.720550641266939,0.145348032899249,0.00859719200861845,"F1-F2-F3-F4-F5-F6-F7-F8-F9-F10",9.286
"152",0.731509957796182,0.79236778996509,0.146640364362628,0.0094559273499113,"F1-F2-F3-F4-F5-F6-F8-F9",6.615
"153",0.725897351144988,0.803422932924315,0.136255518022137,0.00795346797882238,"F1-F2-F3-F4-F5-F6-F7-F8-F10",7.516
"154",0.72737499307304,0.763373896648474,0.137526241028801,0.0073011106482095,"F1-F2-F3-F4-F6-F7-F8-F9",7.091
"155",0.764038397455964,0.793726542268461,0.149265086326944,0.00836270258683332,"F1-F2-F3-F4-F5-F6-F8-F9",8.253
"156",0.651073827270063,0.735773211695056,0.138452112717442,0.00711317793014917,"F1-F3-F4-F5-F6-F8-F10",6.526
"157",0.708831033920695,0.820070470477235,0.139432849748746,0.00611447911992917,"F1-F2-F3-F4-F5-F7-F8-F9-F10",8.22499999999999
"158",0.655844454074944,0.775374240234562,0.141800659531268,0.00669938462099517,"F1-F3-F4-F5-F6-F8-F9-F10",7.46300000000001
"159",0.676501696976917,0.717708708796027,0.145167657219664,0.00881214463040969,"F1-F2-F4-F5-F7-F8-F9-F10",7.43299999999999
"160",0.661349291449718,0.667241110688502,0.143285113396539,0.0060996458988651,"F1-F2-F3-F4-F7-F8-F9-F10",8.37200000000001
"161",0.735866030841955,0.776342505422488,0.143627970721898,0.00542006782834815,"F1-F2-F3-F4-F5-F6-F7-F8-F9",9.024
"162",0.717898667355255,0.772326639897452,0.145735890228207,0.00676604940710771,"F1-F3-F4-F5-F6-F8-F9",8.61699999999999
"163",0.685562176814663,0.829967433028496,0.136462574680456,0.00570539937782393,"F1-F2-F3-F4-F6-F8-F10-F11",8.44000000000003
"164",0.761108704578495,0.782416815232909,0.142353636829009,0.0070852207450306,"F1-F3-F4-F5-F6-F8-F10-F11",8.071
"165",0.735326161599939,0.789093452229282,0.144198878392784,0.00924865057132314,"F1-F2-F3-F4-F7-F8-F9",6.90100000000001
"166",0.711916003872557,0.755487526189693,0.135674734117754,0.00647619240033605,"F1-F2-F4-F5-F6-F8-F9",7.00399999999999
"167",0.661693286133848,0.662371346086761,0.143264836917904,0.00702041402591333,"F1-F3-F4-F7-F8-F9",6.33500000000001
"168",0.747671570322273,0.788888838167976,0.140420014466636,0.00591740409033915,"F1-F2-F3-F4-F5-F7-F8",7.196
"169",0.709717332422488,0.745287052380337,0.141601878551121,0.00644803218239997,"F1-F2-F3-F4-F5-F8-F10",7.46399999999997
"170",0.653168322370457,0.68529013570307,0.143187345144445,0.00665054861226642,"F1-F2-F3-F4-F5-F6-F7-F8-F9-F10",9.24299999999999
"171",0.736954361875242,0.779804183275265,0.143603005005936,0.00775783801453258,"F1-F2-F3-F4-F5-F7-F8-F10",7.69400000000002
"172",0.73443159593567,0.7932115556159,0.135906864234374,0.00496153980142579,"F1-F2-F4-F5-F6-F7-F8-F9-F10",8.846
"173",0.673225118125081,0.802163390298394,0.147911126273557,0.00666477931391655,"F1-F2-F3-F4-F5-F6-F8-F9-F10",8.40200000000004
"174",0.71714001498474,0.773673124901301,0.143924720115511,0.00586478465344354,"F1-F2-F3-F4-F5-F7-F8-F9-F10",9.46500000000003
"175",0.638859265536665,0.775422599622881,0.138300053910277,0.00758902237067548,"F1-F2-F3-F4-F5-F6-F8-F10",7.92600000000004
"176",0.687551950964217,0.716810410997847,0.137730700479572,0.00576503575761378,"F1-F2-F3-F4-F6-F8-F9-F10",8.32999999999998
"177",0.760089566576875,0.830420693117025,0.143982646298313,0.00813710634317101,"F1-F3-F4-F5-F6-F7-F8-F10",7.84099999999995
"178",0.696640234131017,0.868731821782115,0.138088857436445,0.00551828155873457,"F1-F2-F3-F4-F5-F6-F8-F9-F10",8.41000000000003
"179",0.717042864142675,0.754611414310349,0.145447347952658,0.00719577766815565,"F1-F2-F3-F4-F5-F7-F8-F9-F10",8.71899999999999
"180",0.73139800756858,0.762874342334999,0.142449931465171,0.00646271321303161,"F1-F3-F4-F6-F7-F8-F9",7.06299999999999
"181",0.703726454186682,0.767852815386272,0.145238625842286,0.00832585086103325,"F1-F2-F4-F5-F6-F8-F9-F10",7.75799999999998
"182",0.704360544663805,0.754808384224666,0.141554366746122,0.00650879461623821,"F1-F2-F4-F5-F6-F7-F8-F9",7.46600000000001
"183",0.6458919471891,0.817760536198781,0.144546220481719,0.00736311144612596,"F1-F2-F3-F4-F5-F6-F8-F9-F10",8.32499999999999
"184",0.639098436234101,0.705019888926049,0.146594505564907,0.00869704502495458,"F1-F2-F3-F4-F7-F8-F9-F10",7.44
"185",0.673560879129065,0.725234736766908,0.137882425278124,0.00827984907501343,"F1-F2-F3-F4-F5-F9-F10",7.13799999999998
"186",0.709686728224576,0.710038564660671,0.13977062947858,0.00775688839511421,"F1-F2-F3-F4-F5-F6-F7-F8-F9",8.29399999999998
"187",0.742635632793535,0.819954442421265,0.146571775633297,0.00634492306446922,"F1-F2-F3-F4-F5-F6-F8-F9-F10",8.15700000000004
"188",0.717106197266256,0.734681049778597,0.143139766516946,0.008803746714613,"F1-F3-F4-F7-F9",6.03700000000003
"189",0.706494386397172,0.6788329782159,0.139373566459523,0.00686065062742256,"F1-F2-F3-F4-F5-F7-F9-F10",7.78599999999994
"190",0.619565628444335,0.666892732335088,0.149461219495433,0.00890245297288729,"F1-F2-F3-F4-F5-F7-F8-F10",8.37599999999998
"191",0.727584377955146,0.748268019563801,0.141477891087723,0.00587591349804305,"F1-F2-F3-F4-F5-F6-F8-F9",7.38300000000004
"192",0.689723293823852,0.696831588426402,0.147492538551346,0.00717436421544806,"F1-F2-F3-F4-F5-F6-F7-F8-F9-F10",9.17399999999998
"193",0.753470300165953,0.791373866834676,0.139233859193341,0.00620108146919755,"F1-F2-F3-F4-F7-F8-F9",6.83699999999999
"194",0.666730318779792,0.75844845651224,0.136315240151587,0.00642394557999678,"F1-F2-F3-F4-F5-F6-F8",8.19500000000005
"195",0.666178809376839,0.805548199253387,0.141466819641684,0.00481819512675323,"F1-F3-F4-F5-F7-F8",6.28700000000003
"196",0.680607788355729,0.774691180084428,0.136312431754636,0.00585432757349065,"F1-F2-F3-F4-F5-F6-F8-F9-F10",8.71000000000004
"197",0.73431820038366,0.803407822108287,0.13977277791828,0.00536713528911818,"F1-F2-F3-F4-F5-F6-F8-F9",7.54200000000003
"198",0.70474822401332,0.769019582977749,0.150304012029273,0.00694969259196535,"F1-F2-F3-F4-F6-F7-F8-F10",7.5680000000001
"199",0.710969274813124,0.744567749765414,0.141484758883303,0.00582896392001068,"F1-F2-F4-F5-F6-F7-F8",6.71699999999998
"200",0.717621765705802,0.801103636745784,0.14744783792411,0.00891658313770317,"F1-F2-F3-F4-F6-F8-F10",6.65800000000002
"201",0.713547528100038,0.752661432514796,0.143170162073343,0.00628174379157525,"F1-F2-F3-F4-F5-F6-F7-F8-F9",9.688
"202",0.739861512969675,0.75410918996341,0.14141148158917,0.00521618170178684,"F1-F2-F3-F4-F5-F7-F8-F9-F10",7.205
"203",0.728974771366333,0.77283971998198,0.141043926379146,0.00691800907586378,"F1-F2-F3-F4-F5-F6-F8-F9-F10",7.817
"204",0.66556698094848,0.684497655261405,0.140030486263942,0.00621487200491044,"F1-F2-F3-F4-F6-F7-F8-F9-F10",7.925
"205",0.652249254424567,0.767108307230829,0.141534569372567,0.00599313911523528,"F1-F3-F4-F5-F6-F8-F9-F10",8.89700000000001
